complaint_id,customer_id,state_id,category_id,complaint_date,status,resolution_date,description,priority_level
3633,3891,18,2,2024-08-18,Open,,Complaint description 515,High
3634,4853,15,5,2024-09-19,Resolved,2024-07-07,Complaint description 516,Medium
3635,3261,10,11,2024-04-26,In Progress,,Complaint description 517,Low
3636,3984,2,7,2025-10-12,In Progress,,Complaint description 518,High
3637,3940,31,2,2025-04-02,Resolved,2023-08-13,Complaint description 519,High
3638,4268,27,10,2024-12-02,In Progress,,Complaint description 520,Low
3639,3539,3,4,2024-01-29,Open,,Complaint description 521,Medium
3640,3763,13,6,2023-03-29,In Progress,,Complaint description 522,High
3641,3615,20,10,2024-05-29,Open,,Complaint description 523,High
3642,3355,1,4,2023-11-21,In Progress,,Complaint description 524,Low
3643,4151,1,8,2025-09-30,Resolved,2025-05-05,Complaint description 525,Low
3644,3083,17,6,2024-04-11,In Progress,,Complaint description 526,Low
3645,4387,27,5,2023-05-12,In Progress,,Complaint description 527,Low
3646,4422,14,3,2024-12-02,Resolved,2023-02-23,Complaint description 528,Medium
3647,3860,11,7,2025-04-01,Open,,Complaint description 529,Medium
3648,4613,25,6,2025-07-26,Resolved,2023-01-26,Complaint description 530,High
3649,4085,16,8,2024-03-01,Open,,Complaint description 531,High
3650,4867,28,3,2023-02-09,Resolved,2023-07-03,Complaint description 532,Medium
3651,4737,14,7,2024-12-29,Open,,Complaint description 533,Medium
3652,3967,23,6,2024-07-12,In Progress,,Complaint description 534,High
3653,4572,12,12,2024-10-31,Open,,Complaint description 535,Medium
3654,4663,20,2,2025-06-04,Resolved,2023-05-02,Complaint description 536,Medium
3655,3827,22,5,2024-09-17,Resolved,2023-09-05,Complaint description 537,Medium
3656,4406,26,10,2024-04-08,In Progress,,Complaint description 538,Low
3657,3932,1,8,2023-12-28,Resolved,2024-10-04,Complaint description 539,Medium
3658,3578,1,5,2023-07-02,Resolved,2025-08-16,Complaint description 540,Medium
3659,3754,25,7,2023-02-21,Open,,Complaint description 541,High
3660,3253,28,8,2025-03-30,Resolved,2024-03-26,Complaint description 542,High
3661,4940,12,10,2024-02-08,Resolved,2023-08-09,Complaint description 543,High
3662,3857,26,8,2025-10-12,Resolved,2025-08-16,Complaint description 544,High
3663,4977,11,1,2024-01-29,Open,,Complaint description 545,Medium
3664,4169,31,1,2024-11-19,Resolved,2024-09-15,Complaint description 546,Low
3665,4727,23,12,2023-11-21,Resolved,2023-07-11,Complaint description 547,Low
3666,3733,30,4,2023-10-13,Open,,Complaint description 548,High
3667,4456,32,7,2025-02-13,Open,,Complaint description 549,Medium
3668,3769,28,11,2025-12-24,Open,,Complaint description 550,Low
3669,4137,28,4,2024-03-29,In Progress,,Complaint description 551,High
3670,4335,27,6,2024-12-12,Resolved,2024-11-14,Complaint description 552,Medium
3671,3637,32,4,2024-02-13,Open,,Complaint description 553,Medium
3672,4443,15,1,2023-05-12,Open,,Complaint description 554,High
3673,3540,27,12,2023-10-10,Resolved,2023-12-06,Complaint description 555,Low
3674,4718,8,1,2025-07-29,In Progress,,Complaint description 556,Low
3675,4335,25,5,2024-11-02,Resolved,2025-09-12,Complaint description 557,High
3676,3124,13,5,2024-06-28,Open,,Complaint description 558,Low
3677,3226,21,3,2023-10-06,Resolved,2024-08-17,Complaint description 559,High
3678,3084,16,12,2024-07-17,Open,,Complaint description 560,Low
3679,4108,33,7,2023-08-03,In Progress,,Complaint description 561,Medium
3680,3602,11,8,2023-06-15,In Progress,,Complaint description 562,Medium
3681,4522,10,8,2024-09-14,In Progress,,Complaint description 563,Low
3682,4488,22,8,2024-05-21,Resolved,2025-03-25,Complaint description 564,Medium
3683,4662,5,3,2025-04-25,Resolved,2024-03-04,Complaint description 565,High
3684,4533,19,2,2025-06-22,Resolved,2024-07-11,Complaint description 566,Low
3685,4635,12,4,2023-12-15,In Progress,,Complaint description 567,Medium
3686,4992,9,12,2023-05-02,Resolved,2025-06-16,Complaint description 568,Medium
3687,4024,13,2,2023-12-16,Open,,Complaint description 569,Medium
3688,4902,10,12,2024-07-19,Resolved,2025-08-02,Complaint description 570,Medium
3689,4453,24,1,2025-09-03,Resolved,2025-04-10,Complaint description 571,Low
3690,4916,9,1,2025-11-26,Resolved,2025-05-02,Complaint description 572,High
3691,4045,23,7,2025-01-24,Open,,Complaint description 573,Medium
3692,4100,32,2,2023-12-27,Resolved,2023-03-26,Complaint description 574,Medium
3693,3317,17,2,2024-11-05,Open,,Complaint description 575,Medium
3694,4023,7,1,2024-08-09,Resolved,2024-07-02,Complaint description 576,Low
3695,3705,14,1,2023-04-08,Resolved,2023-02-05,Complaint description 577,Medium
3696,3278,18,3,2023-08-24,Resolved,2024-12-02,Complaint description 578,Medium
3697,3292,33,5,2025-01-08,Resolved,2025-06-08,Complaint description 579,Low
3698,3212,33,11,2025-12-24,Open,,Complaint description 580,Medium
3699,3719,20,1,2025-01-08,Open,,Complaint description 581,Low
3700,4791,30,10,2025-08-18,In Progress,,Complaint description 582,High
3701,4209,34,5,2023-06-08,In Progress,,Complaint description 583,Medium
3702,4013,21,3,2025-03-27,Open,,Complaint description 584,Medium
3703,3588,24,4,2025-11-12,Resolved,2024-02-14,Complaint description 585,High
3704,4575,13,3,2024-07-04,Resolved,2023-04-26,Complaint description 586,Medium
3705,4094,33,5,2023-10-17,In Progress,,Complaint description 587,High
3706,4557,29,5,2024-06-07,Resolved,2023-02-13,Complaint description 588,High
3707,3644,5,12,2023-04-12,Open,,Complaint description 589,Low
3708,3119,18,6,2025-03-26,Open,,Complaint description 590,Low
3709,3922,23,5,2023-10-31,Open,,Complaint description 591,High
3710,4556,22,10,2025-02-11,Resolved,2024-04-26,Complaint description 592,High
3711,4523,8,4,2023-06-03,In Progress,,Complaint description 593,Low
3712,3043,8,12,2023-02-16,In Progress,,Complaint description 594,Medium
3713,3281,1,1,2025-04-30,In Progress,,Complaint description 595,Medium
3714,3521,7,7,2023-12-05,In Progress,,Complaint description 596,Medium
3715,3206,13,2,2025-11-30,Open,,Complaint description 597,Medium
3716,3344,19,11,2024-09-07,Resolved,2024-11-06,Complaint description 598,High
3717,3342,29,1,2025-05-30,Resolved,2025-02-13,Complaint description 599,High
3718,3402,22,1,2024-05-07,Open,,Complaint description 600,Medium
3719,4854,33,5,2025-12-09,Open,,Complaint description 601,Low
3720,3887,16,8,2023-10-19,Resolved,2025-03-08,Complaint description 602,High
3721,3927,31,9,2023-08-22,In Progress,,Complaint description 603,Medium
3722,4276,1,11,2023-08-18,Open,,Complaint description 604,High
3723,3409,32,1,2023-12-29,Resolved,2023-06-01,Complaint description 605,Medium
3724,4745,1,7,2024-05-10,Open,,Complaint description 606,Low
3725,4100,23,11,2024-02-02,In Progress,,Complaint description 607,Low
3726,5024,34,11,2025-12-10,Resolved,2024-01-14,Complaint description 608,Medium
3727,3305,21,10,2024-03-12,Resolved,2025-08-04,Complaint description 609,Low
3728,4204,17,10,2025-07-03,Open,,Complaint description 610,High
3729,4027,16,8,2024-08-13,In Progress,,Complaint description 611,Medium
3730,4455,7,6,2025-03-21,Resolved,2024-09-28,Complaint description 612,High
3731,3917,15,5,2023-10-19,In Progress,,Complaint description 613,High
3732,4312,33,12,2024-10-27,Resolved,2023-11-13,Complaint description 614,High
3733,4769,16,6,2024-10-06,In Progress,,Complaint description 615,High
3734,4146,6,8,2025-03-29,Resolved,2025-11-06,Complaint description 616,Medium
3735,4130,11,12,2023-02-22,Open,,Complaint description 617,Medium
3736,3093,19,6,2023-08-30,Open,,Complaint description 618,High
3737,3385,4,4,2024-07-09,In Progress,,Complaint description 619,High
3738,3794,23,12,2023-09-03,Resolved,2025-01-22,Complaint description 620,Medium
3739,5019,32,5,2023-02-06,Resolved,2023-06-04,Complaint description 621,Low
3740,3930,23,8,2025-03-27,Resolved,2025-09-21,Complaint description 622,Low
3741,4893,32,1,2024-10-28,Resolved,2023-01-14,Complaint description 623,High
3742,4065,15,5,2024-06-11,Resolved,2025-06-17,Complaint description 624,High
3743,4383,4,9,2023-12-25,Open,,Complaint description 625,Medium
3744,3087,13,7,2025-09-07,Open,,Complaint description 626,Low
3745,3578,31,3,2025-12-06,Open,,Complaint description 627,Low
3746,4539,20,4,2024-07-21,Resolved,2023-11-10,Complaint description 628,Medium
3747,4146,32,7,2025-04-10,Open,,Complaint description 629,High
3748,3671,8,2,2024-06-17,In Progress,,Complaint description 630,Low
3749,3946,30,8,2023-09-04,Resolved,2025-12-09,Complaint description 631,High
3750,4432,28,11,2025-04-13,In Progress,,Complaint description 632,High
3751,4010,23,12,2024-02-14,In Progress,,Complaint description 633,Low
3752,4046,33,6,2024-09-28,Resolved,2023-06-03,Complaint description 634,High
3753,4218,23,12,2023-01-01,Open,,Complaint description 635,High
3754,3437,31,10,2024-11-04,Open,,Complaint description 636,High
3755,3513,4,2,2024-09-01,In Progress,,Complaint description 637,High
3756,3713,23,8,2024-12-13,In Progress,,Complaint description 638,Low
3757,3869,14,1,2024-10-02,In Progress,,Complaint description 639,Low
3758,3729,29,10,2025-10-06,Resolved,2024-07-31,Complaint description 640,Medium
3759,3055,28,10,2025-01-29,Resolved,2025-12-30,Complaint description 641,High
3760,3837,13,12,2024-12-28,In Progress,,Complaint description 642,Low
3761,3422,9,8,2025-06-21,In Progress,,Complaint description 643,High
3762,3295,26,5,2023-03-09,In Progress,,Complaint description 644,Low
3763,3600,30,11,2023-02-04,In Progress,,Complaint description 645,Medium
3764,3994,13,12,2023-03-30,Open,,Complaint description 646,Medium
3765,3630,30,4,2023-01-20,In Progress,,Complaint description 647,Low
3766,3866,34,11,2025-10-08,Resolved,2023-04-24,Complaint description 648,High
3767,4934,3,2,2023-04-14,In Progress,,Complaint description 649,Medium
3768,3043,13,1,2024-06-18,In Progress,,Complaint description 650,Low
3769,3638,23,2,2025-07-10,Resolved,2023-01-03,Complaint description 651,Low
3770,4017,17,4,2023-09-15,Open,,Complaint description 652,Low
3771,4159,16,1,2025-04-01,Resolved,2025-12-30,Complaint description 653,Medium
3772,4164,30,10,2024-02-10,Open,,Complaint description 654,Medium
3773,4575,21,10,2024-04-19,Open,,Complaint description 655,Medium
3774,4714,17,5,2023-02-15,Open,,Complaint description 656,Medium
3775,3784,7,2,2024-08-27,Open,,Complaint description 657,Low
3776,3368,17,1,2024-01-20,In Progress,,Complaint description 658,Medium
3777,3415,1,10,2024-08-14,In Progress,,Complaint description 659,High
3778,4983,34,10,2023-05-08,Resolved,2025-12-29,Complaint description 660,High
3779,4945,29,11,2024-12-10,Resolved,2025-11-02,Complaint description 661,High
3780,4199,23,11,2024-03-05,Open,,Complaint description 662,Low
3781,4202,13,1,2024-02-08,In Progress,,Complaint description 663,Medium
3782,3503,28,5,2025-12-16,Resolved,2023-04-18,Complaint description 664,High
3783,3422,15,9,2023-02-07,In Progress,,Complaint description 665,Low
3784,4838,24,8,2024-06-29,Open,,Complaint description 666,Medium
3785,4892,12,12,2024-12-15,Open,,Complaint description 667,Low
3786,3734,11,5,2024-10-10,In Progress,,Complaint description 668,High
3787,4617,24,3,2025-03-10,In Progress,,Complaint description 669,Medium
3788,3630,1,10,2023-03-04,Open,,Complaint description 670,Medium
3789,3683,3,1,2024-12-26,In Progress,,Complaint description 671,Medium
3790,4668,21,10,2024-10-20,In Progress,,Complaint description 672,High
3791,3063,2,7,2023-12-29,Resolved,2024-11-03,Complaint description 673,Medium
3792,3491,28,1,2023-08-27,Open,,Complaint description 674,Low
3793,4999,6,3,2023-01-25,In Progress,,Complaint description 675,Medium
3794,4772,13,1,2025-05-01,In Progress,,Complaint description 676,Medium
3795,4879,17,4,2024-10-30,Resolved,2024-06-14,Complaint description 677,Low
3796,3972,30,8,2023-02-20,Open,,Complaint description 678,Medium
3797,3352,4,9,2024-12-18,Open,,Complaint description 679,Medium
3798,4808,28,3,2025-05-16,Resolved,2024-12-10,Complaint description 680,High
3799,3658,4,4,2023-08-27,Open,,Complaint description 681,Low
3800,4957,20,2,2025-06-09,Open,,Complaint description 682,Low
3801,4772,16,7,2023-12-20,Resolved,2024-04-11,Complaint description 683,High
3802,3857,29,3,2025-05-06,Resolved,2025-07-01,Complaint description 684,Low
3803,4931,10,9,2024-04-03,Resolved,2025-05-03,Complaint description 685,Medium
3804,3845,13,7,2023-01-18,Open,,Complaint description 686,Low
3805,4152,27,11,2024-01-26,In Progress,,Complaint description 687,High
3806,3118,24,8,2023-01-12,Resolved,2024-10-09,Complaint description 688,Medium
3807,3928,6,3,2025-04-25,Resolved,2023-03-21,Complaint description 689,Medium
3808,4903,34,1,2025-04-11,In Progress,,Complaint description 690,Low
3809,4866,27,9,2024-01-07,In Progress,,Complaint description 691,Medium
3810,4871,21,9,2025-02-16,Resolved,2024-09-29,Complaint description 692,High
3811,3599,24,2,2024-11-27,Open,,Complaint description 693,Medium
3812,3325,2,2,2023-01-19,Resolved,2025-08-10,Complaint description 694,Medium
3813,4847,6,4,2023-05-07,In Progress,,Complaint description 695,Low
3814,4474,32,5,2023-05-20,Open,,Complaint description 696,Low
3815,4651,14,5,2024-07-12,Open,,Complaint description 697,High
3816,3891,10,11,2023-12-10,Resolved,2024-10-31,Complaint description 698,Low
3817,3842,15,10,2023-04-16,In Progress,,Complaint description 699,High
3818,3957,13,10,2024-01-17,In Progress,,Complaint description 700,Low
3819,3275,25,1,2024-02-28,In Progress,,Complaint description 701,Medium
3820,4567,5,5,2025-08-26,Open,,Complaint description 702,Low
3821,4432,24,1,2025-02-18,Resolved,2025-08-12,Complaint description 703,Low
3822,3497,11,7,2024-02-24,Resolved,2024-07-01,Complaint description 704,Medium
3823,3834,28,4,2023-04-19,Open,,Complaint description 705,Medium
3824,6,1,1,2025-07-02,In Progress,,Complaint description 706,Medium
3825,3087,2,3,2023-10-30,In Progress,,Complaint description 707,Medium
3826,3448,25,7,2025-02-03,In Progress,,Complaint description 708,Low
3827,3914,4,7,2024-12-17,In Progress,,Complaint description 709,Low
3828,3384,4,5,2023-08-24,In Progress,,Complaint description 710,Low
3829,4841,31,1,2024-12-04,Resolved,2024-06-03,Complaint description 711,Medium
3830,4915,9,11,2023-09-11,Resolved,2024-05-01,Complaint description 712,Low
3831,3988,15,10,2025-02-25,Resolved,2024-03-12,Complaint description 713,High
3832,4483,6,5,2023-01-04,Resolved,2025-05-03,Complaint description 714,High
3833,3429,24,1,2024-03-05,Resolved,2023-08-02,Complaint description 715,Medium
3834,4674,33,11,2025-10-02,Resolved,2023-01-09,Complaint description 716,Medium
3835,4074,19,7,2023-03-20,Resolved,2024-02-19,Complaint description 717,High
3836,3455,18,12,2023-07-21,In Progress,,Complaint description 718,Low
3837,3332,3,9,2025-11-23,Resolved,2024-07-25,Complaint description 719,High
3838,4357,24,5,2025-10-29,Open,,Complaint description 720,High
3839,3076,1,9,2023-12-12,Open,,Complaint description 721,Low
3840,4359,24,5,2023-12-30,Resolved,2025-02-02,Complaint description 722,Medium
3841,3796,26,9,2025-08-06,In Progress,,Complaint description 723,Low
3842,4279,18,3,2025-11-14,Open,,Complaint description 724,Medium
3843,3314,34,7,2023-04-15,Open,,Complaint description 725,Low
3844,4519,20,7,2024-07-11,Resolved,2023-07-31,Complaint description 726,Medium
3845,4483,14,8,2024-11-09,In Progress,,Complaint description 727,High
3846,3374,1,1,2025-07-12,Resolved,2023-08-19,Complaint description 728,Medium
3847,4787,8,7,2024-06-05,Open,,Complaint description 729,Low
3848,3236,34,5,2025-06-30,In Progress,,Complaint description 730,High
3849,4434,17,8,2023-03-29,Open,,Complaint description 731,Low
3850,4869,27,5,2023-01-31,Resolved,2023-08-24,Complaint description 732,Medium
3851,4130,31,3,2024-08-30,In Progress,,Complaint description 733,Low
3852,3876,27,5,2025-10-22,Open,,Complaint description 734,Low
3853,4525,16,7,2024-04-22,In Progress,,Complaint description 735,High
3854,3783,31,12,2023-09-30,Open,,Complaint description 736,Medium
3855,3384,10,7,2023-05-06,In Progress,,Complaint description 737,Low
3856,4838,16,4,2023-02-14,In Progress,,Complaint description 738,Low
3857,4311,5,8,2024-12-05,Resolved,2024-04-20,Complaint description 739,High
3858,3247,19,9,2024-05-14,Open,,Complaint description 740,High
3859,3117,34,12,2023-01-13,Open,,Complaint description 741,Medium
3860,3263,8,8,2023-03-06,Resolved,2023-03-09,Complaint description 742,Low
3861,4975,19,5,2023-10-02,Resolved,2024-01-21,Complaint description 743,Low
3862,4115,26,1,2025-11-05,In Progress,,Complaint description 744,Medium
3863,3708,26,5,2023-05-07,Resolved,2024-10-02,Complaint description 745,Medium
3864,3943,9,4,2024-09-19,Open,,Complaint description 746,Medium
3865,3999,22,10,2024-04-07,In Progress,,Complaint description 747,High
3866,4891,12,4,2025-10-30,Resolved,2023-09-05,Complaint description 748,High
3867,3420,30,5,2024-11-25,Resolved,2024-02-26,Complaint description 749,Low
3868,4624,2,4,2025-01-22,Resolved,2025-12-23,Complaint description 750,Medium
3869,3694,10,2,2025-09-24,Resolved,2024-07-27,Complaint description 751,High
3870,3473,5,8,2024-07-19,Open,,Complaint description 752,High
3871,3263,16,12,2023-11-17,Open,,Complaint description 753,Medium
3872,4028,5,7,2024-09-24,In Progress,,Complaint description 754,Medium
3873,4688,17,11,2025-10-14,Resolved,2025-10-07,Complaint description 755,Low
3874,5,13,6,2023-08-29,In Progress,,Complaint description 756,High
3875,3461,17,8,2023-05-27,Open,,Complaint description 757,High
3876,3768,6,9,2024-07-30,Resolved,2024-08-27,Complaint description 758,High
